hashtag,cleaned_tweet,date,subjectivity,polarity,sentiment_class,emotion_label,emotion_score,topic
Brentford,After taking a THRASHING from Brentford  Chelsea now faces REAL Test    Soccer Chelsea ,2022-04-04,0.30000000000000004,0.2,positive,neutral,0.9945917725563049,1
Brentford,  When Brentford beat a Covid depleted Arsenal at Brentford Arena stadium at start of the season the football world went into,2022-04-04,0.0,0.0,neutral,neutral,0.9714981913566589,0
Brentford,  These were AC Milan fans boycotting the game against Cagliari in 2015 in protests against the club ownership Yet Im meant,2022-04-04,0.4,-0.4,negative,neutral,0.9962886571884155,0
Brentford,  2021   Chelsea 25 West Brom Porto 02   2022  Chelsea 14 Brentford Chelsea  Real Madrid ,2022-04-04,0.30000000000000004,0.2,positive,neutral,0.987572431564331,1
Brentford,  These were AC Milan fans boycotting the game against Cagliari in 2015 in protests against the club ownership Yet Im meant,2022-04-04,0.4,-0.4,negative,neutral,0.9962886571884155,0
Brentford,  Footy Tuchel on Havertz I felt he was our strongest player against Brentford He worked like an animal and he was very danger,2022-04-04,0.3,0.2,positive,admiration,0.6918511390686035,2
Brentford, yeah I can tell making a fail comp for his game vs brentford when there was nothing worth it ,2022-04-04,0.26666666666666666,-0.20000000000000004,negative,disapproval,0.870453953742981,2
Brentford, Dont bring Arsenal into this boss Tackle Brentford firstnonsense,2022-04-04,0.0,0.0,neutral,neutral,0.45367515087127686,2
Brentford,  jeff Kante amp Rudiger highlights vs Brentford Goals  assists  chances created  skills ,2022-04-04,0.0,0.0,neutral,neutral,0.99781334400177,0
Brentford,  Perhaps Tuchel should have focused on Brentford more than Artetas Manager of the Month award,2022-04-04,0.5,0.5,positive,neutral,0.9769334197044373,2
Bridgerton Season 2,   Bridgerton Season 2 has made me a new level of unhinged,2022-04-04,0.45454545454545453,0.13636363636363635,positive,approval,0.9788539409637451,0
Bridgerton Season 2,  Simone Ashley and Jonathan Bailey on the set of Bridgerton season 2 ,2022-04-04,0.0,0.0,neutral,neutral,0.9968649744987488,1
Bridgerton Season 2,   Bridgerton Season 2 has made me a new level of unhinged,2022-04-04,0.45454545454545453,0.13636363636363635,positive,approval,0.9788539409637451,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,  daisies Jonathan Bailey amp Simone Ashley at the Bridgerton Season 2 premiere  kathony ,2022-04-04,0.0,0.0,neutral,neutral,0.9947015643119812,1
Bridgerton Season 2,I felt like we had a good chance of being able to create and cast a different spell Bridgerton star Jonathan Ba ,2022-04-04,0.6083333333333334,0.39999999999999997,positive,approval,0.9152387380599976,2
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,still not over season 2 of bridgerton WHEN IS IT MY TURN,2022-04-04,0.0,0.0,neutral,confusion,0.5894474983215332,0
Bridgerton Season 2,Watching Bridgerton season 2 I was confused as the eldest brother doesnt have hair on his chest but the second br ,2022-04-04,0.35,-0.2,negative,confusion,0.9967076778411865,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,I cant stop rewatching Bridgerton season 2  I hope in s3 we will have more Kanthony scenes with baby Bridgerton on way ,2022-04-04,0.5,0.5,positive,optimism,0.8654803037643433,0
Bridgerton Season 2,  I was opportune to have a sit down with  the other day about his career Bridgerton S2 and future in Nollywood,2022-04-04,0.262962962962963,-0.09351851851851851,negative,joy,0.5621142387390137,0
Bridgerton Season 2,The Sharma sisters are the true love story  ,2022-04-04,0.625,0.425,positive,love,0.6228293180465698,0
Bridgerton Season 2,  I believe in romance and love in all forms Jonathan Bailey told me   Head over to  for his feelings on love,2022-04-04,0.6,0.5,positive,neutral,0.4649113714694977,0
Bridgerton Season 2,  Jonathan Bailey on preparing for this lake scene There were a couple of shirts that I tried on and they had one of those ho,2022-04-04,0.0,0.0,neutral,neutral,0.9893172383308411,1
Bridgerton Season 2,  Stage trained actors be eating UP the screen look at season 2 of Bridgerton,2022-04-04,0.0,0.0,neutral,neutral,0.9823305606842041,0
Bridgerton Season 2, bridgerton season 2,2022-04-04,0.0,0.0,neutral,neutral,0.9981430768966675,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,  they really CARRIED season 2 on their backs BridgertonNetflix Bridgerton2 Bridgerton Kathony ,2022-04-04,0.2,0.2,positive,neutral,0.9967398047447205,0
Bridgerton Season 2,Bridgerton Season 2 is an ode to sisterhood  ,2022-04-04,0.0,0.0,neutral,neutral,0.9906800389289856,0
Bridgerton Season 2,  Miss Cordelia Patridge  your Nigerian Debutante    Netflix debut on Bridgerton Season 2  Wont He do it ,2022-04-04,0.0,0.0,neutral,neutral,0.5547142624855042,0
Bridgerton Season 2,  simone ashley as kate sharma in bridgerton season 2 ,2022-04-04,0.0,0.0,neutral,neutral,0.9948550462722778,0
Bridgerton Season 2,  One more outtake  Jonathan Bailey on the Kanthony dance scenes Theres a synchronicity amp a magnetism Theres a lot of com,2022-04-04,0.5,0.5,positive,neutral,0.9916901588439941,0
Bridgerton Season 2,  Anyone else watching Bridgerton  Anyone else notice that the first song played by the orchestra at the first ball Season,2022-04-04,0.3333333333333333,0.25,positive,curiosity,0.8047805428504944,0
Bridgerton Season 2,  Studios Netflix FamilyParenting Bridgerton Season 2 is an ode to sisterhood Bridgerton may be renowned for the premise of,2022-04-04,0.0,0.0,neutral,admiration,0.5035213232040405,0
Bridgerton Season 2,  Anthony Bridgerton is my number one guy  Jonny just gets it    ,2022-04-04,0.0,0.0,neutral,neutral,0.8640944361686707,0
Bridgerton Season 2,  simone ashley as kate sharma in bridgerton season 2 ,2022-04-04,0.0,0.0,neutral,neutral,0.9948550462722778,0
Bridgerton Season 2,Bridgerton Season 2 is an ode to sisterhood  ,2022-04-04,0.0,0.0,neutral,neutral,0.9906800389289856,0
Bridgerton Season 2,Bridgerton Season 2 is an ode to sisterhood  ,2022-04-04,0.0,0.0,neutral,neutral,0.9906800389289856,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,  One more outtake  Jonathan Bailey on the Kanthony dance scenes Theres a synchronicity amp a magnetism Theres a lot of com,2022-04-04,0.5,0.5,positive,neutral,0.9916901588439941,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,Finally sitting down to watch season 2 of Bridgerton,2022-04-04,0.6444444444444445,-0.07777777777777779,negative,relief,0.47979333996772766,0
Bridgerton Season 2,  aesthetics of bridgerton season 2  ,2022-04-04,0.0,0.0,neutral,neutral,0.9974625110626221,0
Bridgerton Season 2,  Studios Netflix FamilyParenting Bridgerton Season 2 is an ode to sisterhood Bridgerton may be renowned for the premise of,2022-04-04,0.0,0.0,neutral,admiration,0.5035213232040405,0
Bridgerton Season 2,  aesthetics of bridgerton season 2  ,2022-04-04,0.0,0.0,neutral,neutral,0.9974625110626221,0
Bridgerton Season 2,  Miss Cordelia Patridge  your Nigerian Debutante    Netflix debut on Bridgerton Season 2  Wont He do it ,2022-04-04,0.0,0.0,neutral,neutral,0.5547142624855042,0
Bridgerton Season 2,  simone ashley as kate sharma in bridgerton season 2 ,2022-04-04,0.0,0.0,neutral,neutral,0.9948550462722778,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,Knowing you probably will not but you must know it in your heart You must feel it because I do I love you  Vi ,2022-04-04,0.6,0.5,positive,love,0.9888678193092346,2
Bridgerton Season 2,   Bridgerton Season 2 has made me a new level of unhinged,2022-04-04,0.45454545454545453,0.13636363636363635,positive,approval,0.9788539409637451,0
Bridgerton Season 2,  One more outtake  Jonathan Bailey on the Kanthony dance scenes Theres a synchronicity amp a magnetism Theres a lot of com,2022-04-04,0.5,0.5,positive,neutral,0.9916901588439941,0
Bridgerton Season 2,I was pretty vocal about not liking bridgerton season 1 but season 2 Oof  I only started watching it because Jonat ,2022-04-04,1.0,0.125,positive,disapproval,0.658281147480011,0
Bridgerton Season 2,  One more outtake  Jonathan Bailey on the Kanthony dance scenes Theres a synchronicity amp a magnetism Theres a lot of com,2022-04-04,0.5,0.5,positive,neutral,0.9916901588439941,0
Bridgerton Season 2,   Ok whats the most underrated line in season 2 of Bridgerton  My pick It has been you It has been you this entire ti,2022-04-04,0.5416666666666666,0.3333333333333333,positive,realization,0.6938623785972595,0
Bridgerton Season 2,Bridgerton Season 2 is an ode to sisterhood  ,2022-04-04,0.0,0.0,neutral,neutral,0.9906800389289856,0
Bridgerton Season 2,Bridgerton Season 2 is an ode to sisterhood ,2022-04-04,0.0,0.0,neutral,neutral,0.9892798066139221,0
Everton,No wonder Evertons on the verge of being relegated for the 1st time in our history  Ffs mate if youre going to ,2022-04-04,0.0,0.0,neutral,realization,0.9023756980895996,0
Everton, Extra A fucking disaster,2022-04-04,0.45,-0.3,negative,anger,0.737322986125946,0
Everton,  Frank Lampard has lost the same number of games six as Everton manager as Liverpool have in the whole of 201819 201,2022-04-04,0.2625,0.1,positive,optimism,0.48435118794441223,0
Everton,  Why did you buy Dele Alli What is he thinking   Stephen Warnock has questioned Frank Lampards call to bring the form,2022-04-04,0.0,0.0,neutral,confusion,0.49204403162002563,1
Everton, Q1 Estimate the velocity at which Manchester united is depreciating considering the new manager Q2 Ch ,2022-04-04,0.45454545454545453,0.13636363636363635,positive,neutral,0.9440040588378906,0
Everton,  Why did you buy Dele Alli What is he thinking   Stephen Warnock has questioned Frank Lampards call to bring the form,2022-04-04,0.0,0.0,neutral,confusion,0.49204403162002563,1
Everton,  Everton are having a stinker of a season no doubt Travelling fans amazing again today Played well for 1st 30mins until goi,2022-04-04,0.75,0.050000000000000044,positive,admiration,0.9691205620765686,0
Everton,Remember the hype around this transfer its going well so far ,2022-04-04,1.0,0.1,positive,neutral,0.6867663860321045,2
Everton, Extra Deffo lost cause,2022-04-04,0.1,0.0,neutral,neutral,0.7615474462509155,0
Everton,  Frank Lampard has lost the same number of games six as Everton manager as Liverpool have in the whole of 201819 201,2022-04-04,0.2625,0.1,positive,optimism,0.48435118794441223,0
Everton,  Everton have the most defeats in Premier League historymost red cards in Premier League historymost goals conceded i,2022-04-04,0.25,0.25,positive,neutral,0.9926432967185974,0
Everton, Even Dele Alli wonders why Everton signed him,2022-04-04,0.0,0.0,neutral,neutral,0.33343514800071716,1
Everton,  LFCs April Fixtures  Benfica A Man City A Benfica H Man City N Man United H Everton H Newcastle A  How man,2022-04-04,0.0,0.0,neutral,neutral,0.9973273277282715,1
Everton,  Michael Keane is the Captain of Everton Football Club ,2022-04-04,0.0,0.0,neutral,neutral,0.9607581496238708,0
Everton,  Perfect words again Frank  Everton in a relegation dogfight and yet another morale boosting classic here,2022-04-04,0.5833333333333334,0.5833333333333334,positive,neutral,0.5808833837509155,0
Everton,  Why did you buy Dele Alli What is he thinking   Stephen Warnock has questioned Frank Lampards call to bring the form,2022-04-04,0.0,0.0,neutral,confusion,0.49204403162002563,1
Everton,   lol  stay on your knee for racism and diversity tell the players and media ,2022-04-04,0.7,0.8,positive,amusement,0.9620693922042847,2
Everton,Everton actually have a really strong midfield when fit Their defense is absolute shambles and the attack doesn ,2022-04-04,0.5333333333333333,0.2583333333333333,positive,neutral,0.7812764048576355,2
Everton,ExPremier League referee says lucky West Ham star should have been sent off vs Everton   ,2022-04-04,0.8333333333333334,0.3333333333333333,positive,neutral,0.9945565462112427,0
Everton,Latest news from Caught Offside   ExPremier League referee says lucky West Ham star should have been sent off vs ,2022-04-04,0.8666666666666667,0.41666666666666663,positive,neutral,0.9970568418502808,1
Everton,Evertons fixture list is nuts they could go down Burnley is a must win game,2022-04-04,0.362962962962963,0.08148148148148149,positive,neutral,0.9789430499076843,0
Everton,   I dont claim to be anything I just dont racialise issues as a default positi ,2022-04-04,0.0,0.0,neutral,disapproval,0.980357825756073,0
Everton,  Everton vs United next Saturday ,2022-04-04,0.0,0.0,neutral,neutral,0.955936849117279,0
Everton,  Why did you buy Dele Alli What is he thinking   Stephen Warnock has questioned Frank Lampards call to bring the form,2022-04-04,0.0,0.0,neutral,confusion,0.49204403162002563,1
Everton, Everton,2022-04-04,0.0,0.0,neutral,neutral,0.9961618185043335,0
Everton,  Selected teams  PL games unbeaten this season with and without Frank Lampard as their manager  Everton With 25 Without,2022-04-04,0.0,0.0,neutral,neutral,0.9837130308151245,0
Everton, If Burnley beat Everton very much so We need our overnight world beaters to stop playing like they did be ,2022-04-04,0.26,0.26,positive,neutral,0.8294811844825745,0
Everton,For all the reaction to Evertons defeat at West Ham plus the latest on Richarlison and Patterson check out the E ,2022-04-04,0.9,0.5,positive,neutral,0.9956398010253906,0
Everton,  Everton vs United next Saturday ,2022-04-04,0.0,0.0,neutral,neutral,0.955936849117279,0
Everton,  Everton vs United next Saturday ,2022-04-04,0.0,0.0,neutral,neutral,0.955936849117279,0
Everton,  Lost again ,2022-04-04,0.0,0.0,neutral,disappointment,0.9425686001777649,2
Everton,Selected teams  PL games unbeaten this season with and without Frank Lampard as their manager  Everton With 2 ,2022-04-04,0.0,0.0,neutral,neutral,0.991003155708313,0
Everton,  Why did you buy Dele Alli What is he thinking   Stephen Warnock has questioned Frank Lampards call to bring the form,2022-04-04,0.0,0.0,neutral,confusion,0.49204403162002563,1
Everton,   This would actually drive me completely mad if I was an Everton fan fi ,2022-04-04,0.55,-0.3125,negative,anger,0.9729054570198059,0
Everton,  Your probably right not been up for it all season,2022-04-04,0.5357142857142857,0.2857142857142857,positive,neutral,0.5445594787597656,0
Everton, toffee   You are wrong Gemma  I can speak for myself  and all abusers are evil   I ,2022-04-04,0.95,-0.75,negative,disapproval,0.7400345206260681,0
Everton, Unreal whats Evertons like,2022-04-04,0.0,0.0,neutral,neutral,0.9802598357200623,0
Everton, dev Good luck ,2022-04-04,0.6000000000000001,0.7,positive,optimism,0.4715605676174164,2
Everton,Frank Lampard manages Everton like hes a 6yearold playing with 2015 Top Trumps,2022-04-04,0.5,0.5,positive,neutral,0.9947153925895691,0
Everton,  Why did you buy Dele Alli What is he thinking   Stephen Warnock has questioned Frank Lampards call to bring the form,2022-04-04,0.0,0.0,neutral,confusion,0.49204403162002563,1
Everton,  Why did you buy Dele Alli What is he thinking   Stephen Warnock has questioned Frank Lampards call to bring the form,2022-04-04,0.0,0.0,neutral,confusion,0.49204403162002563,1
Everton,Interesting to see the scale of COVID19 losses claimed by Everton spelled out here this is highly relevent to Ful ,2022-04-04,0.52,0.33,positive,curiosity,0.7526174783706665,0
Everton,   Their next 3 against arsenal spurs and city and only won 3 games this year  ,2022-04-04,0.5,0.0,neutral,excitement,0.9052483439445496,0
Everton,      Catchment area Hmmm there ,2022-04-04,0.0,0.0,neutral,neutral,0.9846047759056091,1
Everton,  Everton have really put all their eggs in the relax theres bound to be three teams worse than us basket,2022-04-04,0.4,-0.1,negative,neutral,0.8194934725761414,0
Everton, Martin1 Not an Everton fan hate Richarlison but this should be a red card ,2022-04-04,0.45,-0.4,negative,disapproval,0.5691654682159424,2
Everton,  patel   Drew 22 I think at home,2022-04-04,0.0,0.0,neutral,neutral,0.9948769211769104,0
Everton,  Why did you buy Dele Alli What is he thinking   Stephen Warnock has questioned Frank Lampards call to bring the form,2022-04-04,0.0,0.0,neutral,confusion,0.49204403162002563,1
Everton,Dele Alli blasted as a complete waste of time by Simon Jordan amid Everton woes EFC EvertonFC ,2022-04-04,0.43333333333333335,-0.2333333333333333,negative,annoyance,0.7639628648757935,0
Everton,  Everton vs United next Saturday ,2022-04-04,0.0,0.0,neutral,neutral,0.955936849117279,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,   From now on it can be said that Juventus are definitely out of the Scudetto Now we have to score as many points a,2022-04-04,0.5,0.25,positive,approval,0.3181360065937042,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,  17  Juventus attempted 22 total shots and Inter 5 the difference of 17 shots is the highest recorded in a match between th,2022-04-04,0.75,0.0,neutral,neutral,0.567892849445343,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,  Hakan Calhanoglu this season has scored against all the Top 5 in Serie A Milan 2 ga Napoli 2 ga Juventus 1 g Roma 2ga,2022-04-04,0.5,0.5,positive,neutral,0.9826399087905884,0
Juventus,  Its a total onslaught Destroying Juventus is the goal of the prosecutor,2022-04-04,0.375,-0.1,negative,neutral,0.8855901956558228,0
Juventus, Abroad  He just tries to rile people up with his hot takes He has nothing to offer as a jour ,2022-04-04,0.625,0.075,positive,neutral,0.9955743551254272,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,  Skriniar vs Juventus   The wall that puts Vlahovic in his pocket ,2022-04-04,0.0,0.0,neutral,neutral,0.9983329176902771,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,Juventus Midfielder Attacks Referee Iratti Difficult to Win 11 v 12     Bet now via ,2022-04-04,0.7,0.15000000000000002,positive,neutral,0.9900369644165039,0
Juventus,  VAR Correct To Award Inter Penalty To Go 10 Up Against Juventus Italian Media Argue  IMInter,2022-04-04,0.0,0.0,neutral,approval,0.8416227698326111,0
Juventus,  Skriniar vs Juventus   The wall that puts Vlahovic in his pocket ,2022-04-04,0.0,0.0,neutral,neutral,0.9983329176902771,0
Juventus,  Imagine all the people living life in peace    Ukrainian singer Kateryna Pavlenko the frontwoman for band Go A perfor,2022-04-04,0.0,0.0,neutral,neutral,0.9876999855041504,2
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,Inter won the Derby dItalia in the style of Juventus  and Mourinho encroached on it too ,2022-04-04,0.0,0.0,neutral,neutral,0.872856855392456,0
Juventus,  This is why Juventus are the biggest club in the world  ,2022-04-04,0.0,0.0,neutral,neutral,0.40200507640838623,0
Juventus,  R P      Not really lol Juventus were comfortably winning serie a be ,2022-04-04,0.725,0.04999999999999999,positive,amusement,0.9590164422988892,0
Juventus,VAR Correct To Award Inter Penalty To Go 10 Up Against Juventus Italian Media Argue  IMInter Nerazzurri FCIM,2022-04-04,0.0,0.0,neutral,neutral,0.9974639415740967,0
Juventus,  Unai Emery Bayern are very different to Juventus They are also very good  another favourite to win the Champions League,2022-04-04,0.6533333333333333,0.57,positive,admiration,0.9769479036331177,0
Juventus,  Giorgio Chiellini to terminate Juventus contract in summer after 18 years to make way for Antonio Rudiger  ,2022-04-04,0.0,0.0,neutral,neutral,0.9945693016052246,0
Juventus,  ON THIS DAY 4 YEARS AGO  Cristiano Ronaldo scored the GREATEST goal in the HISTORY of the Champions League   A beautiful,2022-04-04,1.0,0.925,positive,admiration,0.9902905821800232,0
Juventus,on the line is ALWAYS a penalty ,2022-04-04,0.0,0.0,neutral,neutral,0.9050782918930054,0
Juventus,  Hakan Calhanoglu this season has scored against all the Top 5 in Serie A Milan 2 ga Napoli 2 ga Juventus 1 g Roma 2ga,2022-04-04,0.5,0.5,positive,neutral,0.9826399087905884,0
Juventus,  Hakan Calhanoglu this season has scored against all the Top 5 in Serie A Milan 2 ga Napoli 2 ga Juventus 1 g Roma 2ga,2022-04-04,0.5,0.5,positive,neutral,0.9826399087905884,0
Juventus,2 Croatians a Bosnian a Slovene and a Slovak for Inter A Serbian and a Pole for Juventus  JuveInter SerieA Slavs,2022-04-04,0.0,0.0,neutral,neutral,0.9960230588912964,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,   Cristiano Ronaldo scored 70 goals between this time at 3536 with a shit Juventus squad Someones cant even cross 2 l,2022-04-04,0.4,-0.1,negative,neutral,0.8982110619544983,0
Juventus,If Sia is a fcking football journalist Im an astronomer bec Ive seen the moon every night,2022-04-04,0.0,0.0,neutral,anger,0.7282887101173401,0
Juventus,Giorgio Chiellini to terminate Juventus contract in summer after 18 years to make way for Antonio Rudiger  ,2022-04-04,0.0,0.0,neutral,neutral,0.993983805179596,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,  Skriniar vs Juventus   The wall that puts Vlahovic in his pocket ,2022-04-04,0.0,0.0,neutral,neutral,0.9983329176902771,0
Juventus,  Emery And thats what you like that motivates you the variety of football in different countries But above all you wil,2022-04-04,0.35,0.0,neutral,admiration,0.6848689317703247,2
Juventus,Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich Gosl ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9418507814407349,0
Juventus,  Unai Emery Bayern are very different to Juventus They are also very good  another favourite to win the Champions League,2022-04-04,0.6533333333333333,0.57,positive,admiration,0.9769479036331177,0
Juventus,  official gol Calhanoglu in JuventusInter SerieA  lego version by MFGB full video  penalty  var,2022-04-04,0.55,0.35,positive,neutral,0.9945526719093323,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus, This what u said bfore Ronaldo debut for juventus  At last  he got fucked in CL against farmer club ,2022-04-04,0.3833333333333333,-0.3,negative,annoyance,0.813823938369751,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,Juventus 01 Inter Milan Major talking points as Old Lady loses Scudetto race ground  ,2022-04-04,0.26666666666666666,-0.04583333333333333,negative,neutral,0.9970698356628418,0
Juventus,   hes an inter fan why are u expecting him to be unbiased,2022-04-04,0.0,0.0,neutral,annoyance,0.26785990595817566,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Juventus,Only club he walks into a starting XI is Juventus otherwise hes gonna have to be patient at Madrid and Liverpool ,2022-04-04,0.55,0.0,neutral,neutral,0.9548311829566956,0
Juventus,  Juventus flop dejan kulusevski had 4 GA in 20 serie a games until January  He has 7 GA in 10 games since making his pre,2022-04-04,0.0,0.0,neutral,neutral,0.9921424388885498,0
Juventus,  Real Madrid Liverpool and Juventus are Serge Gnabrys most likely destinations if he leaves Bayern Munich  ,2022-04-04,0.6,0.2333333333333333,positive,neutral,0.9085665941238403,0
Awiti,  ODM gave Homabay Cyprian Awiti as a governor who did totally nothing for 10 years now they are giving them Glady Wanga,2022-04-04,0.75,0.0,neutral,neutral,0.9946495890617371,0
Awiti,  ODM gave Homabay Cyprian Awiti as a governor who did totally nothing for 10 years now they are giving them Glady Wanga,2022-04-04,0.75,0.0,neutral,neutral,0.9946495890617371,0
Awiti,  ODM gave Homabay Cyprian Awiti as a governor who did totally nothing for 10 years now they are giving them Glady Wanga,2022-04-04,0.75,0.0,neutral,neutral,0.9946495890617371,0
Awiti,  They want to give Homabay another Cyprian Awiti in dera and an old fashioned wig Tawe ,2022-04-04,0.2,0.1,positive,neutral,0.9220468401908875,2
Awiti, 254 The sheath is for sensitivity to clit so noo nono,2022-04-04,0.0,0.0,neutral,neutral,0.9956979751586914,0
Awiti,   Cyprian Awiti has been one of the worst performer Governor in the entire Republic of Kenya,2022-04-04,0.8125,-0.5,negative,disappointment,0.41698068380355835,0
Awiti, This isnt acceptable where did the devolution money goAwiti should be investigated,2022-04-04,0.0,0.0,neutral,disapproval,0.9935318231582642,1
Awiti,  Do we have oil in Turkana Can we sort our shortage of oil internally  ,2022-04-04,0.0,0.0,neutral,curiosity,0.6110206842422485,0
Awiti,   No bro Wait we have all agreed on this forum that Awiti Ogwe Koriko and ilk w ,2022-04-04,0.0,0.0,neutral,approval,0.988836407661438,1
Awiti,As people who identify with homabay county we need to publicly hold Cyprian Awiti  and  ac ,2022-04-04,0.06666666666666667,0.0,neutral,approval,0.9788235425949097,0
Awiti,  ODM gave Homabay Cyprian Awiti as a governor who did totally nothing for 10 years now they are giving us Glady Wanga to c,2022-04-04,0.75,0.0,neutral,neutral,0.9904868006706238,0
Awiti,She messed our nominations and forced us with the incompetent Awiti and now she wants to be our governor the sam ,2022-04-04,0.2222222222222222,-0.15,negative,annoyance,0.7058905363082886,0
Awiti,  You must posses the ability to cause violence when needed  Thats the tweet,2022-04-04,0.0,0.0,neutral,neutral,0.39157119393348694,2
Awiti, So is it safe ro say the Awiti is carrying the hospital in his big Stomach Paah Akili kichwani,2022-04-04,0.3,0.25,positive,neutral,0.9770030975341797,0
Awiti,  Tarus  Gladys as a women Rep delivered more than Governor Cyprian Awiti She will ga ,2022-04-04,0.5,0.5,positive,neutral,0.8319876790046692,1
Awiti,Some people are trolling Cyprian Awiti you may think if you move from Homabay county to Kisii to Bomet to Narok a ,2022-04-04,0.0,0.0,neutral,neutral,0.9950507283210754,0
